year,country,purpose,mode,duration,age,visits_thousand,nights_thousand,millions_spent
2010,Canada,Holiday,Air,1-3 nights,55-64,0.256580338,0.254398423,0.027585043
2010,Canada,Holiday,Air,4-7 nights,0-15,0.239346445,1.675425117,0.177834409
2010,Canada,Holiday,Air,4-7 nights,25-34,0.256580338,1.017593694,0.086203258
2010,Canada,Holiday,Air,4-7 nights,35-44,0.756240513,2.249428725,0.256307632
2010,Canada,Holiday,Air,4-7 nights,45-54,0.647512925,3.210032935,0.246232051
2010,Canada,Holiday,Air,8-14 nights,25-34,0.514928897,4.465271162,0.300997213
2010,Canada,Holiday,Air,8-14 nights,35-44,0.514928897,5.582950026,0.548611979
2010,Canada,Holiday,Air,8-14 nights,55-64,0.432191538,3.948873832,0.357997436
2010,Canada,Holiday,Air,8-14 nights,65+,0.280109316,2.221818522,0.72825335
2010,Canada,Holiday,Air,15+ nights,45-54,0.450905972,3.353036593,0.210233932
2010,Canada,Holiday,Air,15+ nights,55-64,0.210309844,2.313408279,0.290119889
2010,Canada,Business,Air,1-3 nights,25-34,0.272755582,0.271674601,0.057413469
2010,Canada,Business,Air,8-14 nights,25-34,0.183313604,1.460696781,0.218058315
2010,Canada,Business,Air,8-14 nights,45-54,0.249844312,2.737395458,0.066288843
2010,Canada,Business,Air,15+ nights,35-44,0.870380468,0.866930987,0.213674038
2010,Canada,Business,Air,15+ nights,45-54,0.219534149,3.061297319,1.904456211
2010,Canada,VFR,Air,1-3 nights,45-54,0.246399497,0.488804684,0.128356751
2010,Canada,VFR,Air,1-3 nights,65+,0.246399497,0.733207026,0.022004014
2010,Canada,VFR,Air,4-7 nights,16-24,0.180961454,1.076968184,0.045069153
2010,Canada,VFR,Air,8-14 nights,45-54,1.263200637,8.418981323,0.296468633
2010,Canada,VFR,Air,8-14 nights,55-64,0.793384174,7.349181909,0.436043273
2010,Canada,VFR,Air,8-14 nights,65+,0.764194272,8.587452143,0.251816661
2010,Canada,VFR,Air,15+ nights,25-34,0.353076228,1.400857684,0.383455638
2010,Canada,VFR,Air,15+ nights,55-64,0.817915136,17.57781655,0.596160978
2010,Canada,VFR,Air,15+ nights,65+,0.246399497,9.042886656,0.367956019
2010,Canada,Other,Air,4-7 nights,35-44,0.180029022,1.311961187,0.046868733
2011,Canada,Holiday,Air,8-14 nights,25-34,0.652100363,5.471289221,0.25945729
2011,Canada,Holiday,Air,8-14 nights,55-64,0.286319795,2.288485691,0.131329284
2011,Canada,Holiday,Air,15+ nights,16-24,0.155944975,2.337057973,0.002332464
2011,Canada,Holiday,Air,15+ nights,25-34,0.286319795,5.435153517,0.318330763
2011,Canada,Holiday,Air,15+ nights,35-44,0.139936049,3.075807342,0.048558048
2011,Canada,Business,Air,4-7 nights,55-64,0.755694013,4.415090357,0.55007184
2011,Canada,Business,Air,8-14 nights,16-24,0.22877931,2.187345643,0.486163733
2011,Canada,Business,Air,15+ nights,45-54,0.22877931,5.346844904,0.05187355
2011,Canada,VFR,Air,1-3 nights,45-54,0.214051548,0.632664068,0.067245951
2011,Canada,VFR,Air,4-7 nights,25-34,0.572692143,2.821140854,0.094241541
2011,Canada,VFR,Air,4-7 nights,45-54,0.511840394,2.167269405,0.169013529
2011,Canada,VFR,Air,4-7 nights,55-64,0.288944119,1.992716152,0.108064323
2011,Canada,VFR,Air,8-14 nights,16-24,0.217815452,0.214596299,0.013716042
2011,Canada,VFR,Air,8-14 nights,25-34,0.294024942,4.05551255,0.248666474
2011,Canada,VFR,Air,8-14 nights,45-54,0.198018839,1.755830384,0.062209151
2011,Canada,VFR,Air,15+ nights,0-15,0.208204346,7.179453305,0.145145701
2011,Canada,VFR,Air,15+ nights,16-24,0.294024942,6.952307229,0.09735527
2011,Canada,VFR,Air,15+ nights,35-44,0.445476488,0.438892671,0.015920225
2011,Canada,VFR,Air,15+ nights,45-54,0.143701866,4.38891977,0.03081329
2011,Canada,Holiday,Air,4-7 nights,25-34,0.3022204,2.079857666,0.292486232
2011,Canada,Holiday,Air,4-7 nights,35-44,0.373636432,1.490980236,0.157585934
2011,Canada,Holiday,Air,4-7 nights,45-54,0.742829639,2.190898596,0.30728082
2011,Canada,Holiday,Air,4-7 nights,55-64,2.794745411,13.73801716,1.44345689
2011,Canada,Holiday,Air,4-7 nights,65+,0.237049691,1.631357833,0.315712521
2011,Canada,Holiday,Air,8-14 nights,25-34,0.765886953,9.035614968,0.821101251
2011,Canada,Holiday,Air,8-14 nights,35-44,0.382943477,4.894291441,0.83147063
2011,Canada,Holiday,Air,8-14 nights,45-54,1.375761889,8.115332595,0.514042962
2011,Canada,Holiday,Air,8-14 nights,55-64,2.642424848,9.677967195,3.238541368
2011,Canada,Holiday,Air,8-14 nights,65+,0.896730196,7.156727152,0.764135101
2011,Canada,Holiday,Air,15+ nights,25-34,0.314348929,4.326650543,0.300344755
2011,Canada,Holiday,Air,15+ nights,35-44,0.382943477,4.517807484,0.563276005
2011,Canada,Holiday,Air,15+ nights,45-54,0.436775881,6.870533003,0.283405879
2011,Canada,Holiday,Air,15+ nights,55-64,0.992818412,5.856428853,0.311013997
2011,Canada,Holiday,Air,15+ nights,65+,1.307167341,6.327725568,0.874224697
2011,Canada,Holiday,Tunnel,8-14 nights,25-34,1.090447952,5.171269473,0.417289641
2011,Canada,Business,Air,4-7 nights,45-54,0.352974717,0.705949434,0.15856303
2011,Canada,Business,Air,4-7 nights,55-64,0.40722832,1.628913279,0.209722585
2011,Canada,Business,Air,8-14 nights,25-34,2.615126003,20.92100802,6.577041897
2011,Canada,Business,Air,8-14 nights,35-44,0.358331546,3.583315459,0.58873873
2011,Canada,VFR,Air,1-3 nights,45-54,0.555950052,1.662216053,0.09278847
2011,Canada,VFR,Air,1-3 nights,55-64,0.452314051,1.352358317,0.288240446
2011,Canada,VFR,Air,4-7 nights,35-44,0.977220668,3.89567822,0.573317145
2011,Canada,VFR,Air,4-7 nights,45-54,0.350037296,1.046564545,0.067563355
2011,Canada,VFR,Air,4-7 nights,55-64,0.40652942,2.83609297,0.052635196
2011,Canada,VFR,Air,8-14 nights,16-24,0.805288711,9.733341808,0.148264059
2011,Canada,VFR,Air,8-14 nights,25-34,0.429913883,5.141539282,0.180469518
2011,Canada,VFR,Air,8-14 nights,35-44,1.492333114,8.122123331,0.325712769
2011,Canada,VFR,Air,8-14 nights,45-54,0.783456636,5.664311189,0.279803738
2011,Canada,VFR,Air,8-14 nights,55-64,1.830623961,16.828148,0.767915134
2011,Canada,VFR,Air,8-14 nights,65+,1.364107153,12.75426257,0.965644047
2011,Canada,VFR,Air,15+ nights,16-24,0.604609299,102.4363714,0.437275512
2011,Canada,VFR,Air,15+ nights,25-34,0.376927216,7.513078643,0.568853733
2011,Canada,VFR,Air,15+ nights,35-44,0.429913883,8.569232137,0.128285561
2011,Canada,VFR,Air,15+ nights,45-54,1.7234004,24.86266719,1.550881786
2011,Canada,VFR,Air,15+ nights,55-64,2.370135193,32.44956697,1.271890289
2011,Canada,VFR,Air,15+ nights,65+,1.06326476,26.38532593,0.610665691
2011,Canada,Other,Air,8-14 nights,35-44,0.42918675,6.398810116,0.052065033
2011,Canada,Holiday,Air,4-7 nights,35-44,0.474936805,1.888751615,0.054561172
2011,Canada,Holiday,Air,4-7 nights,45-54,0.474936805,3.305315327,0.481561646
2011,Canada,Holiday,Air,4-7 nights,55-64,0.44977317,0.899546339,0.255920934
2011,Canada,Holiday,Air,4-7 nights,65+,0.474936805,3.305315327,0.671339635
2011,Canada,Holiday,Air,8-14 nights,16-24,0.741909742,7.007348402,0.109108305
2011,Canada,Holiday,Air,8-14 nights,25-34,0.370954871,1.106423432,0.056087409
2011,Canada,Holiday,Air,8-14 nights,35-44,0.397879857,1.186730869,0.059253523
2011,Canada,Holiday,Air,8-14 nights,45-54,3.053293002,23.08806902,5.165415755
2011,Canada,Holiday,Air,8-14 nights,55-64,2.154538959,10.6593303,0.836519121
2011,Canada,Holiday,Air,8-14 nights,65+,0.370954871,5.163309349,0.524357568
2011,Canada,Holiday,Air,15+ nights,35-44,0.540456073,8.597247227,2.195758618
2011,Canada,Holiday,Air,15+ nights,45-54,2.654535298,25.59554302,1.260176804
2011,Canada,Holiday,Air,15+ nights,55-64,3.194725877,28.10729182,1.709541568
2011,Canada,Holiday,Air,15+ nights,65+,1.699163588,13.23167095,1.087113448
2011,Canada,Holiday,Tunnel,8-14 nights,16-24,1.853732875,5.068746455,0.388568741
2011,Canada,Holiday,Tunnel,8-14 nights,25-34,1.853732875,13.51665721,1.347723883
2011,Canada,Business,Air,1-3 nights,16-24,0.431519481,0.852095986,0.220323052
2011,Canada,Business,Air,4-7 nights,25-34,0.640561364,4.333848647,1.414804331
2011,Canada,Business,Air,4-7 nights,45-54,3.206657698,22.16199025,0.938342513
2011,Canada,Business,Air,4-7 nights,55-64,0.456560341,3.155399418,0.353509851
2011,Canada,Business,Air,8-14 nights,35-44,0.713203445,8.097843693,0.862278464
2011,Canada,Business,Air,15+ nights,55-64,0.431519481,1.704191971,0.047292655
2011,Canada,VFR,Air,4-7 nights,25-34,0.444437949,2.651691635,0.095818537
2011,Canada,VFR,Air,4-7 nights,35-44,0.470228462,3.273162642,0.116939311
2011,Canada,VFR,Air,4-7 nights,45-54,0.355860026,2.1232009,0.028547569
2011,Canada,VFR,Air,4-7 nights,65+,0.367277366,2.556541449,0.134427143
2011,Canada,VFR,Air,8-14 nights,16-24,0.393935428,1.175186862,0.008029652
2011,Canada,VFR,Air,8-14 nights,45-54,2.547021444,28.98247928,3.008717923
2011,Canada,VFR,Air,8-14 nights,55-64,0.852482495,9.696713619,0.379424732
2011,Canada,VFR,Air,8-14 nights,65+,2.106620713,22.58131427,1.367454089
2011,Canada,VFR,Air,15+ nights,16-24,0.367277366,14.24358807,0.363874019
2011,Canada,VFR,Air,15+ nights,35-44,0.367277366,1.460880828,0.03348822
2011,Canada,VFR,Air,15+ nights,45-54,0.723137392,15.1008275,0.248550535
2011,Canada,VFR,Air,15+ nights,55-64,0.928298892,6.461695749,1.091441899
2011,Canada,VFR,Air,15+ nights,65+,2.042289022,46.76764562,1.624238967
2011,Canada,Study,Air,15+ nights,16-24,0.56307379,190.318941,10.38589606
2011,Canada,Other,Air,15+ nights,25-34,1.326107829,7.903262346,0.345640113
2011,Canada,Other,Air,15+ nights,35-44,0.42955124,2.986684351,0.128009819
2011,Canada,Holiday,Air,4-7 nights,16-24,0.36769505,1.795226089,0.161615827
2011,Canada,Holiday,Air,4-7 nights,55-64,0.555227541,3.74564147,0.698510668
2011,Canada,Holiday,Air,8-14 nights,45-54,0.29283907,2.287601487,0.073196284
2011,Canada,Holiday,Air,8-14 nights,55-64,2.264248289,13.34153906,1.399405692
2011,Canada,Holiday,Air,8-14 nights,65+,0.815981325,10.96425251,0.993646935
2011,Canada,Holiday,Air,15+ nights,25-34,0.281993179,5.231829328,0.561493149
2011,Canada,Holiday,Air,15+ nights,65+,1.599643676,19.84559259,0.651190788
2011,Canada,Business,Air,1-3 nights,25-34,0.262921894,0.784763886,0.108881808
2011,Canada,Business,Air,4-7 nights,35-44,0.544572297,2.709047069,0.506047577
2011,Canada,Business,Air,15+ nights,45-54,0.334634844,2.330559537,0.305472974
2011,Canada,VFR,Air,4-7 nights,16-24,0.343503969,0.692612304,0.016292095
2011,Canada,VFR,Air,4-7 nights,25-34,0.259894408,1.834101738,0.134658399
2011,Canada,VFR,Air,4-7 nights,35-44,0.259894408,1.834101738,0.069290244
2011,Canada,VFR,Air,4-7 nights,45-54,0.324816428,2.292263153,0.142153162
2011,Canada,VFR,Air,4-7 nights,55-64,0.519788817,3.144174409,0.099359595
2011,Canada,VFR,Air,4-7 nights,65+,0.789679164,5.048818522,0.347290936
2011,Canada,VFR,Air,8-14 nights,16-24,0.259894408,2.882159875,0.200026554
2011,Canada,VFR,Air,8-14 nights,25-34,0.572680599,5.458185435,0.345157634
2011,Canada,VFR,Air,8-14 nights,45-54,0.519788817,5.764319749,0.265656181
2011,Canada,VFR,Air,8-14 nights,55-64,0.858668955,7.130898154,0.925872698
2011,Canada,VFR,Air,8-14 nights,65+,1.133183133,7.51139591,0.26603809
2011,Canada,VFR,Air,15+ nights,55-64,1.629943557,16.52951251,0.418992372
2011,Canada,VFR,Air,15+ nights,65+,0.858668955,14.14617464,0.589637157
2011,Canada,Other,Air,4-7 nights,35-44,0.252560608,1.827961367,0.048917236
2012,Canada,Holiday,Air,4-7 nights,55-64,0.214795115,1.510224871,0.102268909
2012,Canada,Holiday,Air,8-14 nights,0-15,3.221385929,19.41391778,0.506946482
2012,Canada,Holiday,Air,8-14 nights,16-24,0.467887013,1.409877643,0.253959852
2012,Canada,Holiday,Air,8-14 nights,65+,1.041263138,3.137624208,0.473757487
2012,Canada,Holiday,Tunnel,15+ nights,45-54,0.329133523,2.962201707,0.117492013
2012,Canada,Business,Air,4-7 nights,35-44,0.300929776,1.041364846,0.178238597
2012,Canada,Business,Air,4-7 nights,45-54,0.336568527,1.164692431,0.111210216
2012,Canada,Business,Air,8-14 nights,45-54,0.336568527,5.241115939,0.182831515
2012,Canada,VFR,Air,8-14 nights,0-15,1.215889221,6.934107601,0.188654964
2012,Canada,VFR,Air,8-14 nights,35-44,0.22146606,0.67382837,0.005232789
2012,Canada,VFR,Air,8-14 nights,55-64,0.232746547,3.304700751,0.27966646
2012,Canada,VFR,Air,8-14 nights,65+,0.426978854,4.979950944,0.049580898
2012,Canada,VFR,Air,15+ nights,35-44,0.213489427,3.247794094,0.158443303
2012,Canada,Holiday,Air,1-3 nights,65+,0.365023225,1.095069674,0.027376742
2012,Canada,Holiday,Air,4-7 nights,16-24,0.281356001,0.544683827,0.050050298
2012,Canada,Holiday,Air,4-7 nights,55-64,0.390299166,2.64456329,0.291422642
2012,Canada,Holiday,Air,4-7 nights,65+,0.263135266,1.052541063,0.013683034
2012,Canada,Holiday,Air,8-14 nights,25-34,2.343573754,8.028207264,0.734118812
2012,Canada,Holiday,Air,8-14 nights,45-54,2.010766749,8.567341351,0.732500566
2012,Canada,Holiday,Air,8-14 nights,65+,0.698897163,9.471082401,1.992421194
2012,Canada,Holiday,Air,15+ nights,25-34,0.363597126,5.98311933,0.116419908
2012,Canada,Holiday,Air,15+ nights,35-44,0.363597126,2.815585567,0.15634198
2012,Canada,Holiday,Air,15+ nights,55-64,1.057964449,14.70920933,0.50450653
2012,Canada,Holiday,Air,15+ nights,65+,0.624818738,7.437960324,0.540922902
2012,Canada,Holiday,Sea,8-14 nights,16-24,1.169681563,5.355746372,0.322211674
2012,Canada,Business,Air,4-7 nights,25-34,0.327800598,1.650560326,0.363182812
2012,Canada,Business,Air,4-7 nights,35-44,0.441786871,2.669412638,0.335826465
2012,Canada,Business,Air,4-7 nights,45-54,0.327800598,2.310784456,1.244919019
2012,Canada,Business,Air,4-7 nights,55-64,0.327800598,1.650560326,0.395755261
2012,Canada,Business,Air,8-14 nights,55-64,0.268525972,0.540838934,0.077433788
2012,Canada,Business,Air,15+ nights,55-64,1.588869452,23.17683117,4.12534649
2012,Canada,VFR,Air,4-7 nights,35-44,0.392641869,2.706803665,0.596625851
2012,Canada,VFR,Air,4-7 nights,65+,1.149152855,7.922056734,0.420691261
2012,Canada,VFR,Air,8-14 nights,35-44,0.819025096,9.61276537,0.590118435
2012,Canada,VFR,Air,8-14 nights,45-54,2.142368291,18.55855415,1.401206217
2012,Canada,VFR,Air,15+ nights,16-24,0.727688942,12.18307183,0.010947876
2012,Canada,VFR,Air,15+ nights,25-34,2.077691662,15.20935752,0.982601753
2012,Canada,VFR,Air,15+ nights,35-44,0.356134244,0.350732365,0.020598301
2012,Canada,VFR,Air,15+ nights,45-54,0.392641869,7.733724758,0.372940384
2012,Canada,VFR,Air,15+ nights,55-64,1.086265291,33.32973796,1.505241554
2012,Canada,VFR,Air,15+ nights,65+,1.42531315,25.0852949,0.767661864
2012,Canada,VFR,Sea,15+ nights,65+,0.064682736,0.711510093,0.063231202
2012,Canada,Other,Air,8-14 nights,65+,0.271573472,3.152590111,0.060761195
2012,Canada,Holiday,Air,1-3 nights,16-24,0.879312393,2.685612145,0.332106704
2012,Canada,Holiday,Air,1-3 nights,35-44,0.705620513,2.1551192,0.188330324
2012,Canada,Holiday,Air,1-3 nights,45-54,0.38583406,1.15750218,0.054016768
2012,Canada,Holiday,Air,4-7 nights,45-54,0.533102716,3.799161699,0.267388927
2012,Canada,Holiday,Air,4-7 nights,55-64,1.477656185,7.170740105,2.832785954
2012,Canada,Holiday,Air,8-14 nights,25-34,1.222801836,2.489802629,0.061016029
2012,Canada,Holiday,Air,8-14 nights,45-54,0.839222342,5.566377592,0.682917762
2012,Canada,Holiday,Air,8-14 nights,55-64,2.805511359,18.2233814,1.620627691
2012,Canada,Holiday,Air,8-14 nights,65+,0.427797159,6.09740125,0.609673779
2012,Canada,Holiday,Air,15+ nights,16-24,2.925958157,40.130564,1.440147523
2012,Canada,Holiday,Air,15+ nights,25-34,0.339413028,2.418830253,0.127097434
2012,Canada,Holiday,Air,15+ nights,45-54,0.339413028,1.727735895,0.532346908
2012,Canada,Holiday,Air,15+ nights,55-64,1.324615707,14.60418013,2.553321838
2012,Canada,Holiday,Sea,4-7 nights,55-64,0.209553576,1.992366305,0.138738772
2012,Canada,Holiday,Sea,15+ nights,65+,0.060392072,0.241568288,0.028731528
2012,Canada,Business,Air,1-3 nights,35-44,0.721414591,2.21459857,0.734605765
2012,Canada,Business,Air,1-3 nights,45-54,0.251323729,0.771513603,0.155064356
2012,Canada,Business,Air,4-7 nights,25-34,0.472043419,3.226882032,0.210099191
2012,Canada,Business,Air,4-7 nights,35-44,0.251323729,1.285856005,1.300775627
2012,Canada,Business,Air,4-7 nights,45-54,1.186237598,2.427674852,0.313560948
2012,Canada,Business,Air,15+ nights,16-24,0.39664659,30.84651861,1.995620841
2012,Canada,Business,Air,15+ nights,65+,0.39664659,8.523380142,1.348983978
2012,Canada,VFR,Air,4-7 nights,16-24,0.492042197,3.452232083,0.105683856
2012,Canada,VFR,Air,4-7 nights,45-54,0.886889659,4.743005219,0.772301736
2012,Canada,VFR,Air,4-7 nights,65+,0.394847462,2.770301172,0.065085034
2012,Canada,VFR,Air,8-14 nights,0-15,0.394847462,5.144845034,0.422855494
2012,Canada,VFR,Air,8-14 nights,25-34,1.340292092,15.62619697,1.215390325
2012,Canada,VFR,Air,8-14 nights,35-44,1.281737121,13.83934085,0.349194569
2012,Canada,VFR,Air,8-14 nights,45-54,1.589154281,15.87922708,0.920681965
2012,Canada,VFR,Air,8-14 nights,55-64,0.492042197,6.411288154,0.323441755
2012,Canada,VFR,Air,8-14 nights,65+,0.741359157,7.576016176,0.379367447
2012,Canada,VFR,Air,15+ nights,25-34,0.313270834,2.511941638,0.096939764
2012,Canada,VFR,Air,15+ nights,35-44,1.112989827,19.89937588,0.500171007
2012,Canada,VFR,Air,15+ nights,45-54,0.864989041,4.334911191,0.097203033
2012,Canada,VFR,Air,15+ nights,55-64,4.290363928,38.96686959,1.270250964
2012,Canada,VFR,Air,15+ nights,65+,2.708009314,53.77033724,2.485327408
2012,Canada,Study,Air,15+ nights,25-34,3.743443295,56.15164942,15.02992483
2012,Canada,Other,Air,4-7 nights,45-54,0.38583406,2.315004361,0.777455631
2012,Canada,Other,Air,8-14 nights,25-34,0.338601681,0.677203361,0.166751243
2012,Canada,Other,Air,8-14 nights,35-44,0.38583406,3.472506541,0.824141552
2012,Canada,Other,Air,15+ nights,16-24,0.480810077,112.9903682,2.363181531
2012,Canada,Holiday,Air,4-7 nights,45-54,0.299768186,0.309272375,0.247220586
2012,Canada,Holiday,Air,8-14 nights,25-34,0.527841872,2.722885833,0.078448289
2012,Canada,Holiday,Air,8-14 nights,35-44,0.316241103,0.978802704,0.159501097
2012,Canada,Holiday,Air,8-14 nights,45-54,0.267038557,3.857070689,0.222492925
2012,Canada,Holiday,Air,8-14 nights,55-64,0.299768186,0.927817124,0.155919418
2012,Canada,Holiday,Air,8-14 nights,65+,1.002907834,5.162705595,0.570818625
2012,Canada,Holiday,Air,15+ nights,25-34,0.299768186,0.309272375,0.063127459
2012,Canada,Holiday,Air,15+ nights,35-44,0.474713559,0.979528827,0.029955487
2012,Canada,Holiday,Air,15+ nights,55-64,0.583279661,4.560368344,0.810964193
2012,Canada,Holiday,Air,15+ nights,65+,0.632482206,2.283872976,0.239349671
2012,Canada,Business,Air,1-3 nights,55-64,0.232953503,0.480550442,0.073353202
2012,Canada,Business,Air,15+ nights,65+,0.271631546,3.922364784,0.962035319
2012,Canada,VFR,Air,1-3 nights,25-34,0.229796627,0.230592514,0.005786426
2012,Canada,VFR,Air,4-7 nights,25-34,0.432453627,2.169757024,0.050091511
2012,Canada,VFR,Air,4-7 nights,35-44,0.463183827,3.019320736,0.100304079
2012,Canada,VFR,Air,4-7 nights,45-54,0.35571775,1.784748789,0.184518329
2012,Canada,VFR,Air,4-7 nights,55-64,0.796415431,4.817651006,0.271802101
2012,Canada,VFR,Air,4-7 nights,65+,1.363443334,9.577158777,0.858539322
2012,Canada,VFR,Air,8-14 nights,25-34,0.229796627,2.536517659,0.02661756
2012,Canada,VFR,Air,8-14 nights,45-54,0.229796627,2.997702688,0.234928896
2012,Canada,VFR,Air,8-14 nights,65+,0.272137251,3.55003717,0.100047814
2012,Canada,VFR,Air,15+ nights,35-44,1.60171178,13.62315585,0.413985423
2012,Canada,VFR,Air,15+ nights,45-54,0.272137251,1.092319129,0.099972253
2012,Canada,VFR,Air,15+ nights,65+,0.229796627,3.920072746,0.049763264
2012,Canada,Study,Air,15+ nights,16-24,1.644999189,99.52737136,0.709289993
2013,Canada,Holiday,Air,4-7 nights,35-44,0.360765648,2.471870105,0.182566817
2013,Canada,Holiday,Air,8-14 nights,55-64,1.209946319,3.55295564,0.25190317
2013,Canada,Holiday,Air,15+ nights,45-54,0.941471153,7.372239446,0.446493147
2013,Canada,Business,Air,4-7 nights,55-64,0.283422834,0.567971861,0.078585808
2013,Canada,Business,Sea,4-7 nights,25-34,1.196886911,2.393773822,0.030818413
2013,Canada,VFR,Air,4-7 nights,0-15,0.203308368,1.415755464,0.023152134
2013,Canada,VFR,Air,4-7 nights,25-34,0.482785144,2.047573594,0.077389531
2013,Canada,VFR,Air,4-7 nights,45-54,0.644311827,1.462603986,0.072169721
2013,Canada,VFR,Air,4-7 nights,65+,0.203308368,1.415755464,0.058987611
2013,Canada,VFR,Air,8-14 nights,25-34,0.717303542,3.011815115,0.240587317
2013,Canada,VFR,Air,8-14 nights,35-44,0.201648937,2.808399752,0.012979179
2013,Canada,VFR,Air,8-14 nights,45-54,0.677805541,7.480355132,0.202822151
2013,Canada,VFR,Air,8-14 nights,55-64,1.128689325,12.96431816,0.362866122
2013,Canada,VFR,Air,8-14 nights,65+,0.279476776,0.83406891,0.067312331
2013,Canada,VFR,Air,15+ nights,25-34,0.198546646,4.147790402,0.127794994
2013,Canada,Other,Air,4-7 nights,35-44,1.118626533,4.278879857,0.069574324
2013,Canada,Holiday,Air,4-7 nights,35-44,0.295174523,0.620635562,0.052327382
2013,Canada,Holiday,Air,4-7 nights,45-54,2.146963223,11.58745033,4.31228284
2013,Canada,Holiday,Air,4-7 nights,55-64,0.717642768,4.592170835,1.099730081
2013,Canada,Holiday,Air,4-7 nights,65+,0.407875876,1.715204081,0.125281972
2013,Canada,Holiday,Air,8-14 nights,16-24,1.495372204,13.52816432,0.781531665
2013,Canada,Holiday,Air,8-14 nights,25-34,0.438902273,3.229934095,0.221794272
2013,Canada,Holiday,Air,8-14 nights,45-54,0.295174523,1.861906687,0.143420931
2013,Canada,Holiday,Air,8-14 nights,55-64,0.438902273,5.998449034,0.285694747
2013,Canada,Holiday,Air,8-14 nights,65+,1.326747194,12.54276102,1.224231402
2013,Canada,Holiday,Air,15+ nights,55-64,0.770311635,15.16220693,0.811796287
2013,Canada,Holiday,Air,15+ nights,65+,2.512596608,17.1145173,1.86928637
2013,Canada,Holiday,Sea,15+ nights,25-34,0.705495516,4.93204644,0.214633623
2013,Canada,Business,Air,4-7 nights,45-54,1.075798334,2.177835471,0.20383658
2013,Canada,Business,Air,8-14 nights,16-24,0.292981109,2.075878172,0.096937094
2013,Canada,Business,Air,8-14 nights,55-64,0.383363342,5.044500139,0.797414148
2013,Canada,Business,Air,8-14 nights,65+,0.435640831,5.291441853,0.55917048
2013,Canada,Business,Air,15+ nights,35-44,0.310040994,2.196753693,0.216364853
2013,Canada,VFR,Air,1-3 nights,25-34,0.464676294,0.967211033,0.03076509
2013,Canada,VFR,Air,4-7 nights,16-24,0.42554193,3.100138727,0.784106847
2013,Canada,VFR,Air,4-7 nights,35-44,0.994792721,7.247218722,0.116526516
2013,Canada,VFR,Air,4-7 nights,55-64,0.42554193,2.657261766,0.138703257
2013,Canada,VFR,Air,4-7 nights,65+,0.42554193,3.100138727,0.873397069
2013,Canada,VFR,Air,8-14 nights,25-34,1.071806404,7.791724308,0.293989667
2013,Canada,VFR,Air,8-14 nights,35-44,0.42554193,5.757400493,0.700017998
2013,Canada,VFR,Air,8-14 nights,55-64,3.093674677,18.70659126,2.444109931
2013,Canada,VFR,Air,8-14 nights,65+,1.362810349,15.92382123,0.574559072
2013,Canada,VFR,Air,15+ nights,25-34,0.330322525,2.062671986,0.054115205
2013,Canada,VFR,Air,15+ nights,55-64,0.286189304,4.467714243,0.558234275
2013,Canada,VFR,Air,15+ nights,65+,2.97377637,54.98519557,2.175743049
2013,Canada,VFR,Tunnel,8-14 nights,55-64,1.385592376,18.01270089,1.111245086
2013,Canada,Other,Air,15+ nights,16-24,0.293270621,16.66197475,0.094203888
2013,Canada,Holiday,Air,4-7 nights,45-54,0.342334205,0.684668409,0.017931329
2013,Canada,Holiday,Air,4-7 nights,55-64,1.280696925,8.964878476,0.236398507
2013,Canada,Holiday,Air,8-14 nights,16-24,0.919495754,6.767892757,0.4360979
2013,Canada,Holiday,Air,8-14 nights,25-34,0.840838158,5.349604628,0.82497313
2013,Canada,Holiday,Air,8-14 nights,35-44,0.3957614,5.865830515,0.086338821
2013,Canada,Holiday,Air,8-14 nights,45-54,2.532423414,27.22088518,4.282287345
2013,Canada,Holiday,Air,8-14 nights,55-64,0.394947022,1.579788087,0.321974925
2013,Canada,Holiday,Air,8-14 nights,65+,0.3957614,4.608866833,0.809175466
2013,Canada,Holiday,Air,15+ nights,35-44,1.272333317,15.50566932,0.819188601
2013,Canada,Holiday,Air,15+ nights,45-54,1.255504926,11.5805879,2.17735461
2013,Canada,Holiday,Air,15+ nights,55-64,0.791522801,2.513927364,0.171508944
2013,Canada,Holiday,Air,15+ nights,65+,1.247293783,7.051525416,1.274916994
2013,Canada,Holiday,Sea,4-7 nights,25-34,0.130761267,0.505867238,0.02059322
2013,Canada,Holiday,Sea,15+ nights,16-24,1.571429028,7.43579627,0.37985407
2013,Canada,Holiday,Tunnel,8-14 nights,65+,1.703256902,4.941955769,0.28565139
2013,Canada,Business,Air,4-7 nights,25-34,1.154194977,4.249330049,2.187159002
2013,Canada,Business,Air,8-14 nights,16-24,0.418648897,1.926642998,0.170420041
2013,Canada,Business,Air,8-14 nights,45-54,0.418648897,0.3853286,0.094418736
2013,Canada,Business,Air,15+ nights,16-24,0.460482186,8.052815116,0.320457677
2013,Canada,Business,Air,15+ nights,35-44,0.460482186,2.119161873,0.019534362
2013,Canada,Business,Air,15+ nights,45-54,0.378387988,6.268897077,0.687419699
2013,Canada,VFR,Air,1-3 nights,25-34,0.439026914,1.311748689,0.130933714
2013,Canada,VFR,Air,4-7 nights,16-24,0.758421182,5.287455593,0.087287563
2013,Canada,VFR,Air,4-7 nights,25-34,0.360757736,1.437188994,0.059057132
2013,Canada,VFR,Air,4-7 nights,35-44,0.439026914,3.060746941,0.753527915
